metID,metName,metFormula,metComp
panClostridium_methylpentosum_uri_c,Uridine,C9H12N2O6,c
panClostridium_methylpentosum_utp_c,UTP,C9H11N2O15P3,c
panClostridium_methylpentosum_val_L_c,L-valine,C5H11NO2,c
panClostridium_methylpentosum_val_L_u,L-valine,C5H11NO2,u
panClostridium_methylpentosum_xan_c,Xanthine,C5H4N4O2,c
panClostridium_methylpentosum_xmp_c,Xanthosine 5-phosphate,C10H11N4O9P,c
panClostridium_methylpentosum_xtsn_c,xanthosine,C10H12N4O6,c
panClostridium_methylpentosum_xu1p_L_c,L-Xylulose 1-phosphate,C5H9O8P,c
panClostridium_methylpentosum_xu5p_D_c,D-xylulose 5-phosphate(2-),C5H9O8P,c
panClostridium_methylpentosum_xylu_D_c,D-xylulose,C5H10O5,c
panClostridium_methylpentosum_xylu_L_c,L-xylulose,C5H10O5,c
panClostridium_methylpentosum_zn2_c,Zinc,Zn,c
panClostridium_methylpentosum_zn2_u,Zinc,Zn,u
panClostridium_methylpentosum_2cpr5p_c,1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,C12H13NO9P,c
panClostridium_methylpentosum_33hmeoxobut_c,2-Oxo-3-hydroxyisovalerate,C5H7O4,c
panClostridium_methylpentosum_4adcho_c,4-amino-4-deoxychorismate,C10H10NO5,c
panClostridium_methylpentosum_5aop_c,5-Amino-4-oxopentanoate,C5H9NO3,c
panClostridium_methylpentosum_acg5p_c,N-acetyl-L-gamma-glutamyl phosphate(3-),C7H9NO8P,c
panClostridium_methylpentosum_acg5sa_c,2-acetamido-5-oxopentanoate,C7H10NO4,c
panClostridium_methylpentosum_acglu_c,N-acetyl-L-glutamate(2-),C7H9NO5,c
panClostridium_methylpentosum_acon_C_c,cis-Aconitate,C6H3O6,c
panClostridium_methylpentosum_acorn_c,N(2)-acetyl-L-ornithine,C7H14N2O3,c
panClostridium_methylpentosum_ala_B_c,beta-alanine,C3H7NO2,c
panClostridium_methylpentosum_anth_c,anthranilate,C7H6NO2,c
panClostridium_methylpentosum_citr_L_c,L-citrulline,C6H13N3O3,c
panClostridium_methylpentosum_dscl_c,dihydrosirohydrochlorin,C42H41N4O16,c
panClostridium_methylpentosum_gcald_c,glycolaldehyde,C2H4O2,c
panClostridium_methylpentosum_gcald_u,glycolaldehyde,C2H4O2,u
panClostridium_methylpentosum_gdpmann_c,GDP-alpha-D-mannose(2-),C16H23N5O16P2,c
panClostridium_methylpentosum_hmbil_c,Hydroxymethylbilane,C40H38N4O17,c
panClostridium_methylpentosum_man1p_c,D-Mannose 1-phosphate,C6H11O9P,c
panClostridium_methylpentosum_ppbng_c,Porphobilinogen,C10H13N2O4,c
panClostridium_methylpentosum_ppi_u,Diphosphate,HO7P2,u
panClostridium_methylpentosum_pran_c,N-(5-Phospho-D-ribosyl)anthranilate,C12H13NO9P,c
panClostridium_methylpentosum_scl_c,sirohydrochlorin,C42H39N4O16,c
panClostridium_methylpentosum_uppg3_c,Uroporphyrinogen III,C40H36N4O16,c
panClostridium_methylpentosum_12ppd_S_u,"(S)-propane-1,2-diol",C3H8O2,u
panClostridium_methylpentosum_adcobdam_c,Adenosyl cobyrinate diamide,C55H68CoN11O15,c
panClostridium_methylpentosum_adcobhex_c,adenosyl-cobyric acid,C55H76CoN15O11,c
panClostridium_methylpentosum_appl_c,1-Aminopropan-2-ol,C3H10NO,c
panClostridium_methylpentosum_applp_c,D-1-Aminopropan-2-ol O-phosphate,C3H9NO4P,c
panClostridium_methylpentosum_co1dam_c,"Cob(I)yrinate a,c diamide",C45H56CoN6O12,c
panClostridium_methylpentosum_no2_c,Nitrite,NO2,c
panClostridium_methylpentosum_ppal_c,Propanal,C3H6O,c
panClostridium_methylpentosum_thrp_c,L-Threonine O-3-phosphate,C4H8NO6P,c
panClostridium_methylpentosum_urea_c,Urea,CH4N2O,c
panClostridium_methylpentosum_btamp_c,Biotinyl-5-AMP,C20H27N7O9PS,c
panClostridium_methylpentosum_rmn_u,L-Rhamnose,C6H12O5,u
panClostridium_methylpentosum_34dhb_c,Protocatechuate,C7H5O4,c
panClostridium_methylpentosum_HC01231_c,N-[(R)-pantothenoyl]-L-cysteinate,C12H21N2O6S,c
panClostridium_methylpentosum_arab_D_c,D-Arabinose,C5H10O5,c
panClostridium_methylpentosum_arab_D_u,D-Arabinose,C5H10O5,u
panClostridium_methylpentosum_protrna_c,L-Prolyl-tRNA(Pro),C5H8NOR,c
panClostridium_methylpentosum_trnapro_c,tRNA(Pro),R,c
panClostridium_methylpentosum_xu1p_D_c,D-Xylulose 1-phosphate,C5H9O8P,c
panClostridium_methylpentosum_fuc_L_u,L-fucose,C6H12O5,u
panClostridium_methylpentosum_lyx_L_c,L-Lyxose,C5H10O5,c
panClostridium_methylpentosum_lyx_L_u,L-Lyxose,C5H10O5,u
panErysipelotrichaceae_bacterium_10fthf5glu_c,10-formyltetrahydrofolate-[Glu](5),C40H45N11O19,c
panErysipelotrichaceae_bacterium_10fthf_c,10-Formyltetrahydrofolate,C20H21N7O7,c
panErysipelotrichaceae_bacterium_10m3hddcaACP_c,10-methyl-3-hydroxy-dodecanoyl-ACP,C24H45N2O9PRS,c
panErysipelotrichaceae_bacterium_10m3hundecACP_c,10-methyl-3-hydroxy-undecanoyl-ACP,C23H43N2O9PRS,c
panErysipelotrichaceae_bacterium_10m3oddcaACP_c,10-methyl-3-oxo-dodecanoyl-ACP,C24H43N2O9PRS,c
panErysipelotrichaceae_bacterium_10m3oundecACP_c,10-methyl-3-oxo-undecanoyl-ACP,C23H41N2O9PRS,c
panErysipelotrichaceae_bacterium_10mddcaACP_c,10-methyl-dodecanoyl-ACP,C24H45N2O8PRS,c
panErysipelotrichaceae_bacterium_10mtddec2eACP_c,10-methyl-trans-dodec-2-enoyl-ACP,C24H43N2O8PRS,c
panErysipelotrichaceae_bacterium_10mundecACP_c,10-methyl-undecanoyl-ACP,C23H43N2O8PRS,c
panErysipelotrichaceae_bacterium_11m3hddcaACP_c,11-methyl-3-hydroxy-dodecanoyl-ACP,C24H45N2O9PRS,c
panErysipelotrichaceae_bacterium_11m3oddcaACP_c,11-methyl-3-oxo-dodecanoyl-ACP,C24H43N2O9PRS,c
panErysipelotrichaceae_bacterium_11mddcaACP_c,11-methyl-dodecanoyl-ACP,C24H45N2O8PRS,c
panErysipelotrichaceae_bacterium_11mtddec2eACP_c,11-methyl-trans-dodec-2-enoyl-ACP,C24H43N2O8PRS,c
panErysipelotrichaceae_bacterium_12daihdglyc_c,"1,2-Dianteisoheptadecanoyl-sn-glycerol",C37H72O5,c
panErysipelotrichaceae_bacterium_12daipdglyc_c,"1,2-Dianteisopentadecanoyl-sn-glycerol",C33H64O5,c
panErysipelotrichaceae_bacterium_12dgr120_c,"1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0)",C27H52O5,c
panErysipelotrichaceae_bacterium_12dgr140_c,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)",C31H60O5,c
panErysipelotrichaceae_bacterium_12dgr141_c,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)",C31H56O5,c
panErysipelotrichaceae_bacterium_12dgr160_c,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,c
panErysipelotrichaceae_bacterium_12dgr161_c,"1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)",C35H64O5,c
panErysipelotrichaceae_bacterium_12dgr180_c,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,c
panErysipelotrichaceae_bacterium_12dgr180_u,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,u
panErysipelotrichaceae_bacterium_12dgr181_c,"1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)",C39H72O5,c
panErysipelotrichaceae_bacterium_12dihdglyc_c,"1,2-Diisoheptadecanoyl-sn-glycerol",C37H72O5,c
panErysipelotrichaceae_bacterium_12dipdglyc_c,"1,2-Diisopentadecanoyl-sn-glycerol",C33H64O5,c
panErysipelotrichaceae_bacterium_12ditdglyc_c,"1,2-Diisotetradecanoyl-sn-glycerol",C31H60O5,c
panErysipelotrichaceae_bacterium_12dixdglyc_c,"1,2-Diisohexadecanoyl-sn-glycerol",C35H68O5,c
panErysipelotrichaceae_bacterium_12m3hmyrsACP_c,12-methyl-3-hydroxy-tetra-decanoyl-ACP,C26H49N2O9PRS,c
panErysipelotrichaceae_bacterium_12m3htridecACP_c,12-methyl-3-hydroxy-tridecanoyl-ACP,C25H47N2O9PRS,c
panErysipelotrichaceae_bacterium_12m3omyrsACP_c,12-methyl-3-oxo-tetra-decanoyl-ACP,C26H47N2O9PRS,c
panErysipelotrichaceae_bacterium_12m3otridecACP_c,12-methyl-3-oxo-tridecanoyl-ACP,C25H45N2O9PRS,c
panErysipelotrichaceae_bacterium_12mmyrsACP_c,12-methyl-tetra-decanoyl-ACP,C26H49N2O8PRS,c
panErysipelotrichaceae_bacterium_12mtmrs2eACP_c,12-methyl-trans-tetra-dec-2-enoyl-ACP,C26H47N2O8PRS,c
panErysipelotrichaceae_bacterium_12mtridecACP_c,12-methyl-tridecanoyl-ACP,C25H47N2O8PRS,c
panErysipelotrichaceae_bacterium_13dpg_c,3-Phospho-D-glyceroyl phosphate,C3H4O10P2,c
panErysipelotrichaceae_bacterium_13m3hmyrsACP_c,13-methyl-3-hydroxy-tetra-decanoyl-ACP,C26H49N2O9PRS,c
panErysipelotrichaceae_bacterium_13m3omyrsACP_c,13-methyl-3-oxo-tetra-decanoyl-ACP,C26H47N2O9PRS,c
panErysipelotrichaceae_bacterium_13mmyrsACP_c,13-methyl-tetra-decanoyl-ACP,C26H49N2O8PRS,c
panErysipelotrichaceae_bacterium_13mtmrs2eACP_c,13-methyl-trans-tetra-dec-2-enoyl-ACP,C26H47N2O8PRS,c
panErysipelotrichaceae_bacterium_14m3hpalmACP_c,14-methyl-3-hydroxy-hexa-decanoyl-ACP,C28H53N2O9PRS,c
panErysipelotrichaceae_bacterium_14m3hpentdecACP_c,14-methyl-3-hydroxy-pentadecanoyl-ACP,C27H51N2O9PRS,c
panErysipelotrichaceae_bacterium_14m3opalmACP_c,14-methyl-3-oxo-hexa-decanoyl-ACP,C28H51N2O9PRS,c
panErysipelotrichaceae_bacterium_14m3opentdecACP_c,14-methyl-3-oxo-pentadecanoyl-ACP,C27H49N2O9PRS,c
panErysipelotrichaceae_bacterium_14mpalmACP_c,14-methyl-hexa-decanoyl-ACP,C28H53N2O8PRS,c
panErysipelotrichaceae_bacterium_14mpentdecACP_c,14-methyl-pentadecanoyl-ACP,C27H51N2O8PRS,c
panErysipelotrichaceae_bacterium_14mtpalm2eACP_c,14-methyl-trans-hexa-dec-2-enoyl-ACP,C28H51N2O8PRS,c
panErysipelotrichaceae_bacterium_15m3hpalmACP_c,15-methyl-3-hydroxy-hexa-decanoyl-ACP,C28H53N2O9PRS,c
panErysipelotrichaceae_bacterium_15m3opalmACP_c,15-methyl-3-oxo-hexa-decanoyl-ACP,C28H51N2O9PRS,c
panErysipelotrichaceae_bacterium_15mpalmACP_c,15-methyl-hexa-decanoyl-ACP,C28H53N2O8PRS,c
panErysipelotrichaceae_bacterium_15mtpalm2eACP_c,15-methyl-trans-hexa-dec-2-enoyl-ACP,C28H51N2O8PRS,c
panErysipelotrichaceae_bacterium_1agpe120_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P1,c
panErysipelotrichaceae_bacterium_1agpe140_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),C19H40NO7P1,c
panErysipelotrichaceae_bacterium_1agpe141_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P1,c
panErysipelotrichaceae_bacterium_1agpe160_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P1,c
panErysipelotrichaceae_bacterium_1agpe161_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P1,c
panErysipelotrichaceae_bacterium_1agpe180_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P1,c
panErysipelotrichaceae_bacterium_1agpe181_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P1,c
panErysipelotrichaceae_bacterium_1agpg120_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P1,c
panErysipelotrichaceae_bacterium_1agpg140_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P1,c
panErysipelotrichaceae_bacterium_1agpg141_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P1,c
panErysipelotrichaceae_bacterium_1agpg160_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P1,c
panErysipelotrichaceae_bacterium_1agpg161_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P1,c
panErysipelotrichaceae_bacterium_1agpg180_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P1,c
panErysipelotrichaceae_bacterium_1agpg181_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),C24H46O9P1,c
panErysipelotrichaceae_bacterium_1aihpdecg3p_c,"1-anteisoheptadecanoyl-sn-glycerol 3-phosphate (14-methyl-hexadecanoyl, anteiso-C17)",C20H39O7P,c
panErysipelotrichaceae_bacterium_1aipdecg3p_c,"1-anteisopentadecanoyl-sn-glycerol 3-phosphate (12-methyl-tetradecanoyl, anteiso-C15)",C18H36O7P,c
panErysipelotrichaceae_bacterium_1ddecg3p_c,1-acyl-sn-glycerol 3-phosphate(2-),C15H29O7P1,c
panErysipelotrichaceae_bacterium_1hdec9eg3p_c,1-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H35O7P1,c
panErysipelotrichaceae_bacterium_1hdecg3p_c,1-hexadecanoyl-sn-glycerol 3-phosphate,C19H37O7P1,c
panErysipelotrichaceae_bacterium_1ihdecg3p_c,"1-isohexadecanoyl-sn-glycerol 3-phosphate (14-methyl-pentadecanoyl, iso-C16)",C19H38O7P,c
panErysipelotrichaceae_bacterium_1ihpdecg3p_c,"1-isoheptadecanoyl-sn-glycerol 3-phosphate (15-methyl-hexadecanoyl, iso-C17)",C20H39O7P,c
panErysipelotrichaceae_bacterium_1ipdecg3p_c,"1-isopentadecanoyl-sn-glycerol 3-phosphate (13-methyl-tetradecanoyl, iso-C15)",C18H36O7P,c
panErysipelotrichaceae_bacterium_1itdecg3p_c,"1-isotetradecanoyl-sn-glycerol 3-phosphate (12-methyl-tridecanoyl, iso-C14)",C17H34O7P,c
panErysipelotrichaceae_bacterium_1odec11eg3p_c,1-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H39O7P1,c
panErysipelotrichaceae_bacterium_1odecg3p_c,1-octadecanoyl-sn-glycerol 3-phosphate,C21H41O7P1,c
panErysipelotrichaceae_bacterium_1pyr5c_c,1-Pyrroline-5-carboxylate,C5H6NO2,c
panErysipelotrichaceae_bacterium_1tdec7eg3p_c,1-tetradec-7-enoyl-sn-glycerol 3-phosphate,C17H31O7P1,c
panErysipelotrichaceae_bacterium_1tdecg3p_c,1-tetradecanoyl-sn-glycerol 3-phosphate,C17H33O7P1,c
panErysipelotrichaceae_bacterium_23dhdp_c,"2,3-Dihydrodipicolinate",C7H5NO4,c
panErysipelotrichaceae_bacterium_23dhmb_c,"(R)-2,3-Dihydroxy-3-methylbutanoate",C5H9O4,c
panErysipelotrichaceae_bacterium_23dhmp_c,"(R)-2,3-Dihydroxy-3-methylpentanoate",C6H11O4,c
panErysipelotrichaceae_bacterium_25aics_c,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,C13H15N4O12P,c
panErysipelotrichaceae_bacterium_26dap_LL_c,"LL-2,6-Diaminoheptanedioate",C7H14N2O4,c
panErysipelotrichaceae_bacterium_26dap_M_c,"meso-2,6-Diaminoheptanedioate",C7H14N2O4,c
panErysipelotrichaceae_bacterium_26dap_M_u,"meso-2,6-Diaminoheptanedioate",C7H14N2O4,u
panErysipelotrichaceae_bacterium_2agpe120_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P1,c
panErysipelotrichaceae_bacterium_2agpe140_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),C19H40NO7P1,c
panErysipelotrichaceae_bacterium_2agpe141_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P1,c
panErysipelotrichaceae_bacterium_2agpe160_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P1,c
panErysipelotrichaceae_bacterium_2agpe161_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P1,c
panErysipelotrichaceae_bacterium_2agpe180_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P1,c
panErysipelotrichaceae_bacterium_2agpe181_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P1,c
panErysipelotrichaceae_bacterium_2agpg120_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P1,c
panErysipelotrichaceae_bacterium_2agpg140_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P1,c
panErysipelotrichaceae_bacterium_2agpg141_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P1,c
panErysipelotrichaceae_bacterium_2agpg160_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P1,c
panErysipelotrichaceae_bacterium_2agpg161_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P1,c
panErysipelotrichaceae_bacterium_2agpg180_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P1,c
panErysipelotrichaceae_bacterium_2agpg181_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),C24H46O9P1,c
panErysipelotrichaceae_bacterium_2ahbut_c,(S)-2-Aceto-2-hydroxybutanoate,C6H9O4,c
panErysipelotrichaceae_bacterium_2aobut_c,L-2-amino-3-oxobutanoic acid,C4H7NO3,c
panErysipelotrichaceae_bacterium_2dda7p_c,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate,C7H10O10P,c
panErysipelotrichaceae_bacterium_2ddecg3p_c,2-dodecanoyl-sn-glycerol 3-phosphate,C15H30O7P1,c
panErysipelotrichaceae_bacterium_2ddg6p_c,2-Dehydro-3-deoxy-D-gluconate 6-phosphate,C6H8O9P,c
panErysipelotrichaceae_bacterium_2dhp_c,2-Dehydropantoate,C6H9O4,c
panErysipelotrichaceae_bacterium_2dmmq8_c,2-Demethylmenaquinone 8,C50H70O2,c
panErysipelotrichaceae_bacterium_2dmmq8_u,2-Demethylmenaquinone 8,C50H70O2,u
panErysipelotrichaceae_bacterium_2dmmql8_c,2-Demethylmenaquinol 8,C50H72O2,c
panErysipelotrichaceae_bacterium_2dr1p_c,2-Deoxy-D-ribose 1-phosphate,C5H9O7P,c
panErysipelotrichaceae_bacterium_2dr5p_c,2-deoxy-D-ribose 5-phosphate(2-),C5H9O7P,c
panErysipelotrichaceae_bacterium_2h3oppan_c,2-Hydroxy-3-oxopropanoate,C3H3O4,c
panErysipelotrichaceae_bacterium_2hdec9eg3p_c,2-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H36O7P1,c
panErysipelotrichaceae_bacterium_2hdecg3p_c,2-hexadecanoyl-sn-glycerol 3-phosphate,C19H38O7P1,c
panErysipelotrichaceae_bacterium_2ippm_c,2-Isopropylmaleate,C7H8O4,c
panErysipelotrichaceae_bacterium_2maacoa_c,2-methylacetoacetyl-CoA(4-),C26H38N7O18P3S,c
panErysipelotrichaceae_bacterium_2mahmp_c,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,C6H8N3O7P2,c
panErysipelotrichaceae_bacterium_2mb2coa_c,2-methylcrotonoyl-CoA(4-),C26H38N7O17P3S,c
panErysipelotrichaceae_bacterium_2mbcoa_c,2-methylbutanoyl-CoA(4-),C26H40N7O17P3S,c
panErysipelotrichaceae_bacterium_2mbutACP_c,"2-methylbutanoyl-ACP,2-methylbutyryl-ACP",C16H29N2O8PRS,c
panErysipelotrichaceae_bacterium_2me4p_c,2-C-methyl-D-erythritol 4-phosphate,C5H11O7P,c
panErysipelotrichaceae_bacterium_2mecdp_c,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate",C5H10O9P2,c
panErysipelotrichaceae_bacterium_2mop_c,2-methyl-3-oxopropanoate,C4H5O3,c
panErysipelotrichaceae_bacterium_2mp2coa_c,2-Methylprop-2-enoyl-CoA,C25H36N7O17P3S,c
panErysipelotrichaceae_bacterium_2mpropACP_c,"2-methylpropionyl-ACP,isobutyryl-ACP",C15H27N2O8PRS,c
panErysipelotrichaceae_bacterium_2obut_c,2-Oxobutanoate,C4H5O3,c
panErysipelotrichaceae_bacterium_2odec11eg3p_c,2-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H40O7P1,c
panErysipelotrichaceae_bacterium_2odecg3p_c,2-octadecanoyl-sn-glycerol 3-phosphate,C21H42O7P1,c
panErysipelotrichaceae_bacterium_2ohph_c,2-Octaprenyl-6-hydroxyphenol,C46H70O2,c
panErysipelotrichaceae_bacterium_2ombzl_c,"2-Octaprenyl-6-methoxy-1,4-benzoquinol",C47H72O3,c
panErysipelotrichaceae_bacterium_2omhmbl_c,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol",C48H74O4,c
panErysipelotrichaceae_bacterium_2ommbl_c,"2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol",C48H74O3,c
panErysipelotrichaceae_bacterium_2omph_c,2-Octaprenyl-6-methoxyphenol,C47H72O2,c
panErysipelotrichaceae_bacterium_2oph_c,2-Octaprenylphenol,C46H70O,c
panErysipelotrichaceae_bacterium_2p4c2me_c,2-phospho-4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol,C14H22N3O17P3,c
panErysipelotrichaceae_bacterium_2pg_c,D-Glycerate 2-phosphate,C3H4O7P,c
panErysipelotrichaceae_bacterium_2pglyc_c,2-phosphonatoglycolate(3-),C2H2O6P,c
panErysipelotrichaceae_bacterium_2shchc_c,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",C11H10O6,c
panErysipelotrichaceae_bacterium_2tdec7eg3p_c,2-tetradec-7-enoyl-sn-glycerol 3-phosphate,C17H32O7P1,c
panErysipelotrichaceae_bacterium_2tdecg3p_c,2-tetradecanoyl-sn-glycerol 3-phosphate,C17H34O7P1,c
panErysipelotrichaceae_bacterium_34hpp_c,3-(4-hydroxyphenyl)pyruvate,C9H7O4,c
panErysipelotrichaceae_bacterium_3c2hmp_c,3-Carboxy-2-hydroxy-4-methylpentanoate,C7H10O5,c
panErysipelotrichaceae_bacterium_3c3hmp_c,3-Carboxy-3-hydroxy-4-methylpentanoate,C7H10O5,c
panErysipelotrichaceae_bacterium_3c4mop_c,3-Carboxy-4-methyl-2-oxopentanoate,C7H8O5,c
panErysipelotrichaceae_bacterium_3dhgulnp_c,3-keto-L-gulonate-6-phosphate,C6H8O10P,c
panErysipelotrichaceae_bacterium_3dhq_c,3-Dehydroquinate,C7H9O6,c
panErysipelotrichaceae_bacterium_3dhsk_c,3-Dehydroshikimate,C7H7O5,c
panErysipelotrichaceae_bacterium_3h3mop_c,(R)-3-Hydroxy-3-methyl-2-oxopentanoate,C6H9O4,c
panErysipelotrichaceae_bacterium_3haACP_c,(3R)-3-Hydroxyacyl-[acyl-carrier protein],C15H27N2O9PRS,c
panErysipelotrichaceae_bacterium_3hadpcoa_c,(3S)-3-Hydroxyadipyl-CoA,C27H39N7O20P3S,c
panErysipelotrichaceae_bacterium_3hbcoa_c,(S)-3-hydroxybutanoyl-CoA(4-),C25H38N7O18P3S,c
panErysipelotrichaceae_bacterium_3hcddec5eACP_c,(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein],C23H41N2O9PRS,c
panErysipelotrichaceae_bacterium_3hcmrs7eACP_c,(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein],C25H45N2O9PRS,c
panErysipelotrichaceae_bacterium_3hcvac11eACP_c,(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein],C29H53N2O9PRS,c
panErysipelotrichaceae_bacterium_3hdcoa_c,(S)-3-Hydroxydecanoyl-CoA,C31H50N7O18P3S,c
panErysipelotrichaceae_bacterium_3hddcoa_c,(S)-3-Hydroxydodecanoyl-CoA,C33H54N7O18P3S,c
panErysipelotrichaceae_bacterium_3hddecACP_c,(R)-3-Hydroxydodecanoyl-[acyl-carrier protein],C23H43N2O9PRS,c
panErysipelotrichaceae_bacterium_3hdecACP_c,(R)-3-Hydroxydecanoyl-[acyl-carrier protein],C21H39N2O9PRS,c
panErysipelotrichaceae_bacterium_3hhcoa_c,(S)-3-Hydroxyhexanoyl-CoA,C27H42N7O18P3S,c
panErysipelotrichaceae_bacterium_3hhdcoa_c,(S)-3-Hydroxyhexadecanoyl-CoA,C37H62N7O18P3S,c
panErysipelotrichaceae_bacterium_3hhexACP_c,(R)-3-Hydroxyhexanoyl-[acyl-carrier protein],C17H31N2O9PRS,c
panErysipelotrichaceae_bacterium_3hmbcoa_c,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-)",C26H40N7O18P3S,c
panErysipelotrichaceae_bacterium_3hmp_c,3-hydroxy-2-methylpropanoate,C4H7O3,c
panErysipelotrichaceae_bacterium_3hmrsACP_c,(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein],C25H47N2O9PRS,c
panErysipelotrichaceae_bacterium_3hocoa_c,(S)-3-Hydroxyoctanoyl-CoA,C29H46N7O18P3S,c
panErysipelotrichaceae_bacterium_3hoctACP_c,(R)-3-Hydroxyoctanoyl-[acyl-carrier protein],C19H35N2O9PRS,c
panErysipelotrichaceae_bacterium_3hoctaACP_c,(R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein],C29H55N2O9PRS,c
panErysipelotrichaceae_bacterium_3hpalmACP_c,R-3-hydroxypalmitoyl-[acyl-carrier protein],C27H51N2O9PRS,c
panErysipelotrichaceae_bacterium_3htdcoa_c,(S)-3-Hydroxytetradecanoyl-CoA,C35H58N7O18P3S,c
panErysipelotrichaceae_bacterium_3ig3p_c,C-(3-Indolyl)-glycerol 3-phosphate,C11H12NO6P,c
panErysipelotrichaceae_bacterium_3mbutACP_c,"3-methylbutanoyl-ACP,isovaleryl-ACP",C16H29N2O8PRS,c
panErysipelotrichaceae_bacterium_3mob_c,3-methyl-2-oxobutanoate,C5H7O3,c
panErysipelotrichaceae_bacterium_3mop_c,3-methyl-2-oxopentanoate,C6H9O3,c
panErysipelotrichaceae_bacterium_3odcoa_c,3-Oxodecanoyl-CoA,C31H48N7O18P3S,c
panErysipelotrichaceae_bacterium_3oddcoa_c,3-Oxododecanoyl-CoA,C33H52N7O18P3S,c
panErysipelotrichaceae_bacterium_3oddecACP_c,3-Oxododecanoyl-[acyl-carrier protein],C23H41N2O9PRS,c
panErysipelotrichaceae_bacterium_3odecACP_c,3-Oxodecanoyl-[acyl-carrier protein],C21H37N2O9PRS,c
panErysipelotrichaceae_bacterium_3ohcoa_c,3-Oxohexanoyl-CoA,C27H40N7O18P3S,c
panErysipelotrichaceae_bacterium_3ohdcoa_c,3-oxopalmitoyl-CoA(4-),C37H60N7O18P3S,c
